region	chr	midPos	Nsites
(11040,11539)(11100,11599)(11100,11600)	scaffold_34	11350	501	0.043043
(11140,11639)(11200,11699)(11200,11700)	scaffold_34	11450	501	0.043833
(11240,11739)(11300,11799)(11300,11800)	scaffold_34	11550	501	0.041878
(11340,11839)(11400,11899)(11400,11900)	scaffold_34	11650	501	0.040788
(11440,11939)(11500,11999)(11500,12000)	scaffold_34	11750	501	0.041133
(11540,12039)(11600,12099)(11600,12100)	scaffold_34	11850	501	0.041003
(11640,12139)(11700,12199)(11700,12200)	scaffold_34	11950	501	0.040084
(11740,12239)(11800,12299)(11800,12300)	scaffold_34	12050	501	0.042271
(11840,12339)(11900,12399)(11900,12400)	scaffold_34	12150	501	0.041666
(11940,12439)(12000,12499)(12000,12500)	scaffold_34	12250	501	0.039483
(12040,12539)(12100,12599)(12100,12600)	scaffold_34	12350	501	0.041028
(12140,12639)(12200,12699)(12200,12700)	scaffold_34	12450	501	0.041730
(12240,12739)(12300,12799)(12300,12800)	scaffold_34	12550	501	0.040116
(12340,12839)(12400,12899)(12400,12900)	scaffold_34	12650	501	0.041078
(12440,12939)(12500,12999)(12500,13000)	scaffold_34	12750	501	0.041785
(12540,13039)(12600,13099)(12600,13100)	scaffold_34	12850	501	0.039082
(12640,13139)(12700,13199)(12700,13200)	scaffold_34	12950	501	0.040324
(12740,13239)(12800,13299)(12800,13300)	scaffold_34	13050	501	0.039030
(12840,13339)(12900,13399)(12900,13400)	scaffold_34	13150	501	0.038394
(12940,13439)(13000,13499)(13000,13500)	scaffold_34	13250	501	0.036651
(13040,13539)(13100,13599)(13100,13600)	scaffold_34	13350	501	0.038138
(13140,13639)(13200,13699)(13200,13700)	scaffold_34	13450	501	0.037185
(13240,13739)(13300,13799)(13300,13800)	scaffold_34	13550	501	0.038363
(13340,13839)(13400,13899)(13400,13900)	scaffold_34	13650	501	0.039802
(13440,13939)(13500,13999)(13500,14000)	scaffold_34	13750	501	0.041276
(13540,14039)(13600,14099)(13600,14100)	scaffold_34	13850	501	0.041548
(13640,14139)(13700,14199)(13700,14200)	scaffold_34	13950	501	0.042721
(13740,14239)(13800,14299)(13800,14300)	scaffold_34	14050	501	0.041600
(13840,14339)(13900,14399)(13900,14400)	scaffold_34	14150	501	0.040791
(13940,14439)(14000,14499)(14000,14500)	scaffold_34	14250	501	0.041905
(14040,14539)(14100,14599)(14100,14600)	scaffold_34	14350	501	0.042410
(14140,14639)(14200,14699)(14200,14700)	scaffold_34	14450	501	0.042540
(14240,14739)(14300,14799)(14300,14800)	scaffold_34	14550	501	0.043657
(14340,14839)(14400,14899)(14400,14900)	scaffold_34	14650	501	0.045071
(14440,14939)(14500,14999)(14500,15000)	scaffold_34	14750	501	0.042726
(14540,15039)(14600,15099)(14600,15100)	scaffold_34	14850	501	0.044232
(14640,15139)(14700,15199)(14700,15200)	scaffold_34	14950	501	0.043081
(14740,15239)(14800,15299)(14800,15300)	scaffold_34	15050	501	0.045979
(14840,15339)(14900,15399)(14900,15400)	scaffold_34	15150	501	0.043888
(14940,15439)(15000,15499)(15000,15500)	scaffold_34	15250	501	0.047750
(15040,15539)(15100,15599)(15100,15600)	scaffold_34	15350	501	0.047706
(15140,15639)(15200,15699)(15200,15700)	scaffold_34	15450	501	0.047355
(15240,15739)(15300,15799)(15300,15800)	scaffold_34	15550	501	0.044203
(15340,15839)(15400,15899)(15400,15900)	scaffold_34	15650	501	0.045002
(15440,15939)(15500,15999)(15500,16000)	scaffold_34	15750	501	0.042337
(15540,16039)(15600,16099)(15600,16100)	scaffold_34	15850	501	0.040425
(15640,16139)(15700,16199)(15700,16200)	scaffold_34	15950	501	0.041702
(15740,16239)(15800,16299)(15800,16300)	scaffold_34	16050	501	0.041806
(15840,16339)(15900,16399)(15900,16400)	scaffold_34	16150	501	0.040511
(15940,16439)(16000,16499)(16000,16500)	scaffold_34	16250	501	0.037522
(16040,16539)(16100,16599)(16100,16600)	scaffold_34	16350	501	0.037777
(16140,16639)(16200,16699)(16200,16700)	scaffold_34	16450	501	0.037505
(16240,16739)(16300,16799)(16300,16800)	scaffold_34	16550	501	0.038406
(16340,16839)(16400,16899)(16400,16900)	scaffold_34	16650	501	0.039410
(16440,16939)(16500,16999)(16500,17000)	scaffold_34	16750	501	0.042450
(16540,17039)(16600,17099)(16600,17100)	scaffold_34	16850	501	0.041590
(16640,17139)(16700,17199)(16700,17200)	scaffold_34	16950	501	0.041756
(16740,17239)(16800,17299)(16800,17300)	scaffold_34	17050	501	0.040273
(16840,17339)(16900,17399)(16900,17400)	scaffold_34	17150	501	0.041860
(16940,17439)(17000,17499)(17000,17500)	scaffold_34	17250	501	0.041275
(17040,17539)(17100,17599)(17100,17600)	scaffold_34	17350	501	0.039692
(17140,17639)(17200,17699)(17200,17700)	scaffold_34	17450	501	0.041693
(17240,17739)(17300,17799)(17300,17800)	scaffold_34	17550	501	0.044253
(17340,17839)(17400,17899)(17400,17900)	scaffold_34	17650	501	0.042298
(17440,17939)(17500,17999)(17500,18000)	scaffold_34	17750	501	0.044887
(17540,18039)(17600,18099)(17600,18100)	scaffold_34	17850	501	0.046038
(17640,18139)(17700,18199)(17700,18200)	scaffold_34	17950	501	0.044947
(17740,18239)(17800,18299)(17800,18300)	scaffold_34	18050	501	0.042564
(17840,18339)(17900,18399)(17900,18400)	scaffold_34	18150	501	0.042838
(17940,18439)(18000,18499)(18000,18500)	scaffold_34	18250	501	0.041166
(18040,18539)(18100,18599)(18100,18600)	scaffold_34	18350	501	0.039645
(18140,18639)(18200,18699)(18200,18700)	scaffold_34	18450	501	0.037967
(18240,18739)(18300,18799)(18300,18800)	scaffold_34	18550	501	0.037949
(18340,18839)(18400,18899)(18400,18900)	scaffold_34	18650	501	0.036533
(18440,18939)(18500,18999)(18500,19000)	scaffold_34	18750	501	0.034401
(18540,19039)(18600,19099)(18600,19100)	scaffold_34	18850	501	0.036492
(18640,19139)(18700,19199)(18700,19200)	scaffold_34	18950	501	0.036662
(18740,19239)(18800,19299)(18800,19300)	scaffold_34	19050	501	0.037134
(18840,19339)(18900,19399)(18900,19400)	scaffold_34	19150	501	0.040026
(18940,19439)(19000,19499)(19000,19500)	scaffold_34	19250	501	0.039677
(19040,19539)(19100,19599)(19100,19600)	scaffold_34	19350	501	0.039537
(19140,19639)(19200,19699)(19200,19700)	scaffold_34	19450	501	0.040942
(19240,19739)(19300,19799)(19300,19800)	scaffold_34	19550	501	0.040667
(19340,19839)(19400,19899)(19400,19900)	scaffold_34	19650	501	0.040212
(19440,19939)(19500,19999)(19500,20000)	scaffold_34	19750	501	0.038636
(19540,20039)(19600,20099)(19600,20100)	scaffold_34	19850	501	0.039531
(19640,20139)(19700,20199)(19700,20200)	scaffold_34	19950	501	0.039727
(19740,20239)(19800,20299)(19800,20300)	scaffold_34	20050	501	0.039946
(19840,20339)(19900,20399)(19900,20400)	scaffold_34	20150	501	0.039640
(19940,20439)(20000,20499)(20000,20500)	scaffold_34	20250	501	0.041716
(20040,20539)(20100,20599)(20100,20600)	scaffold_34	20350	501	0.041689
(20140,20639)(20200,20699)(20200,20700)	scaffold_34	20450	501	0.037650
(20240,20739)(20300,20799)(20300,20800)	scaffold_34	20550	501	0.037708
(20340,20839)(20400,20899)(20400,20900)	scaffold_34	20650	501	0.035646
(20440,20939)(20500,20999)(20500,21000)	scaffold_34	20750	501	0.037744
(20540,21039)(20600,21099)(20600,21100)	scaffold_34	20850	501	0.037127
(20640,21139)(20700,21199)(20700,21200)	scaffold_34	20950	501	0.036995
(20740,21239)(20800,21299)(20800,21300)	scaffold_34	21050	501	0.036265
(20840,21339)(20900,21399)(20900,21400)	scaffold_34	21150	501	0.035480
(20940,21439)(21000,21499)(21000,21500)	scaffold_34	21250	501	0.033763
(21040,21539)(21100,21599)(21100,21600)	scaffold_34	21350	501	0.032884
(21140,21639)(21200,21699)(21200,21700)	scaffold_34	21450	501	0.036099
(21240,21739)(21300,21799)(21300,21800)	scaffold_34	21550	501	0.036685
(21340,21839)(21400,21899)(21400,21900)	scaffold_34	21650	501	0.038094
(21440,21939)(21500,21999)(21500,22000)	scaffold_34	21750	501	0.038710
(21540,22039)(21600,22099)(21600,22100)	scaffold_34	21850	501	0.038486
(21640,22139)(21700,22199)(21700,22200)	scaffold_34	21950	501	0.037280
(21740,22239)(21800,22299)(21800,22300)	scaffold_34	22050	501	0.036570
(21840,22339)(21900,22399)(21900,22400)	scaffold_34	22150	501	0.037190
(21940,22439)(22000,22499)(22000,22500)	scaffold_34	22250	501	0.037582
(22040,22539)(22100,22599)(22100,22600)	scaffold_34	22350	501	0.036157
(22140,22639)(22200,22699)(22200,22700)	scaffold_34	22450	501	0.039553
(22240,22739)(22300,22799)(22300,22800)	scaffold_34	22550	501	0.039093
(22340,22839)(22400,22899)(22400,22900)	scaffold_34	22650	501	0.040829
(22440,22939)(22500,22999)(22500,23000)	scaffold_34	22750	501	0.042228
(22540,23039)(22600,23099)(22600,23100)	scaffold_34	22850	501	0.043287
(22640,23139)(22700,23199)(22700,23200)	scaffold_34	22950	501	0.040559
(22740,23239)(22800,23299)(22800,23300)	scaffold_34	23050	501	0.041004
(22840,23339)(22900,23399)(22900,23400)	scaffold_34	23150	501	0.040056
(22940,23439)(23000,23499)(23000,23500)	scaffold_34	23250	501	0.036954
(23040,23539)(23100,23599)(23100,23600)	scaffold_34	23350	501	0.038997
(23140,23639)(23200,23699)(23200,23700)	scaffold_34	23450	501	0.038105
(23240,23739)(23300,23799)(23300,23800)	scaffold_34	23550	501	0.038235
(23340,23839)(23400,23899)(23400,23900)	scaffold_34	23650	501	0.040433
(23440,23939)(23500,23999)(23500,24000)	scaffold_34	23750	501	0.041726
(23540,24039)(23600,24099)(23600,24100)	scaffold_34	23850	501	0.041290
(23640,24139)(23700,24199)(23700,24200)	scaffold_34	23950	501	0.041629
(23740,24239)(23800,24299)(23800,24300)	scaffold_34	24050	501	0.040941
(23840,24339)(23900,24399)(23900,24400)	scaffold_34	24150	501	0.038077
(23940,24439)(24000,24499)(24000,24500)	scaffold_34	24250	501	0.037695
(24040,24539)(24100,24599)(24100,24600)	scaffold_34	24350	501	0.038367
(24140,24639)(24200,24699)(24200,24700)	scaffold_34	24450	501	0.038121
(24240,24739)(24300,24799)(24300,24800)	scaffold_34	24550	501	0.038944
(24340,24839)(24400,24899)(24400,24900)	scaffold_34	24650	501	0.038469
(24440,24939)(24500,24999)(24500,25000)	scaffold_34	24750	501	0.038160
(24540,25034)(24600,25094)(24600,25100)	scaffold_34	24850	496	0.036317
(24640,25127)(24700,25199)(24700,25200)	scaffold_34	24950	489	0.038089
(24740,25227)(24800,25299)(24800,25300)	scaffold_34	25050	489	0.038397
(24840,25327)(24900,25399)(24900,25400)	scaffold_34	25150	489	0.037499
(24940,25427)(25000,25499)(25000,25500)	scaffold_34	25250	489	0.039235
(25035,25527)(25107,25599)(25100,25600)	scaffold_34	25350	494	0.039327
(25128,25627)(25200,25699)(25200,25700)	scaffold_34	25450	501	0.037641
(25228,25727)(25300,25799)(25300,25800)	scaffold_34	25550	501	0.038211
(25328,25827)(25400,25899)(25400,25900)	scaffold_34	25650	501	0.039345
(25428,25927)(25500,25999)(25500,26000)	scaffold_34	25750	501	0.039774
(25528,26027)(25600,26099)(25600,26100)	scaffold_34	25850	501	0.040939
(25628,26127)(25700,26199)(25700,26200)	scaffold_34	25950	501	0.042198
(25728,26227)(25800,26299)(25800,26300)	scaffold_34	26050	501	0.044013
(25828,26327)(25900,26399)(25900,26400)	scaffold_34	26150	501	0.042909
(25928,26427)(26000,26499)(26000,26500)	scaffold_34	26250	501	0.044311
(26028,26527)(26100,26599)(26100,26600)	scaffold_34	26350	501	0.043272
(26128,26627)(26200,26699)(26200,26700)	scaffold_34	26450	501	0.043510
(26228,26727)(26300,26799)(26300,26800)	scaffold_34	26550	501	0.042424
(26328,26827)(26400,26899)(26400,26900)	scaffold_34	26650	501	0.044938
(26428,26927)(26500,26999)(26500,27000)	scaffold_34	26750	501	0.041941
(26528,27027)(26600,27099)(26600,27100)	scaffold_34	26850	501	0.040888
(26628,27127)(26700,27199)(26700,27200)	scaffold_34	26950	501	0.040357
(26728,27227)(26800,27299)(26800,27300)	scaffold_34	27050	501	0.040894
(26828,27327)(26900,27399)(26900,27400)	scaffold_34	27150	501	0.039518
(26928,27427)(27000,27499)(27000,27500)	scaffold_34	27250	501	0.038162
(27028,27527)(27100,27599)(27100,27600)	scaffold_34	27350	501	0.041728
(27128,27627)(27200,27699)(27200,27700)	scaffold_34	27450	501	0.042085
(27228,27727)(27300,27799)(27300,27800)	scaffold_34	27550	501	0.041251
(27328,27827)(27400,27899)(27400,27900)	scaffold_34	27650	501	0.039956
(27428,27927)(27500,27999)(27500,28000)	scaffold_34	27750	501	0.041829
(27528,28027)(27600,28099)(27600,28100)	scaffold_34	27850	501	0.041156
(27628,28127)(27700,28199)(27700,28200)	scaffold_34	27950	501	0.040636
(27728,28227)(27800,28299)(27800,28300)	scaffold_34	28050	501	0.042007
(27828,28327)(27900,28399)(27900,28400)	scaffold_34	28150	501	0.042521
(27928,28427)(28000,28499)(28000,28500)	scaffold_34	28250	501	0.043402
(28028,28527)(28100,28599)(28100,28600)	scaffold_34	28350	501	0.041842
(28128,28627)(28200,28699)(28200,28700)	scaffold_34	28450	501	0.044507
(28228,28727)(28300,28799)(28300,28800)	scaffold_34	28550	501	0.040887
(28328,28827)(28400,28899)(28400,28900)	scaffold_34	28650	501	0.041803
(28428,28927)(28500,28999)(28500,29000)	scaffold_34	28750	501	0.042707
(28528,29027)(28600,29099)(28600,29100)	scaffold_34	28850	501	0.043271
(28628,29127)(28700,29199)(28700,29200)	scaffold_34	28950	501	0.039296
(28728,29227)(28800,29299)(28800,29300)	scaffold_34	29050	501	0.041045
(28828,29327)(28900,29399)(28900,29400)	scaffold_34	29150	501	0.040175
(28928,29427)(29000,29499)(29000,29500)	scaffold_34	29250	501	0.037831
(29028,29527)(29100,29599)(29100,29600)	scaffold_34	29350	501	0.036712
(29128,29627)(29200,29699)(29200,29700)	scaffold_34	29450	501	0.038533
(29228,29727)(29300,29799)(29300,29800)	scaffold_34	29550	501	0.037272
(29328,29827)(29400,29899)(29400,29900)	scaffold_34	29650	501	0.036698
(29428,29927)(29500,29999)(29500,30000)	scaffold_34	29750	501	0.036879
(29528,30027)(29600,30099)(29600,30100)	scaffold_34	29850	501	0.038102
(29628,30126)(29700,30199)(29700,30200)	scaffold_34	29950	500	0.039009
(29728,30226)(29800,30299)(29800,30300)	scaffold_34	30050	500	0.037811
(29828,30326)(29900,30399)(29900,30400)	scaffold_34	30150	500	0.037935
(29928,30426)(30000,30499)(30000,30500)	scaffold_34	30250	500	0.037355
(30028,30526)(30100,30599)(30100,30600)	scaffold_34	30350	500	0.037048
(30127,30626)(30200,30699)(30200,30700)	scaffold_34	30450	501	0.036475
(30227,30726)(30300,30799)(30300,30800)	scaffold_34	30550	501	0.038104
(30327,30826)(30400,30899)(30400,30900)	scaffold_34	30650	501	0.040286
(30427,30926)(30500,30999)(30500,31000)	scaffold_34	30750	501	0.043019
(30527,31026)(30600,31099)(30600,31100)	scaffold_34	30850	501	0.044690
(30627,31126)(30700,31199)(30700,31200)	scaffold_34	30950	501	0.042401
(30727,31226)(30800,31299)(30800,31300)	scaffold_34	31050	501	0.044150
(30827,31326)(30900,31399)(30900,31400)	scaffold_34	31150	501	0.043280
(30927,31426)(31000,31499)(31000,31500)	scaffold_34	31250	501	0.042271
(31027,31526)(31100,31599)(31100,31600)	scaffold_34	31350	501	0.040664
(90,589)(100,599)(100,600)	scaffold_344	350	501	0.038049
(190,689)(200,699)(200,700)	scaffold_344	450	501	0.039248
(290,789)(300,799)(300,800)	scaffold_344	550	501	0.042339
(390,889)(400,899)(400,900)	scaffold_344	650	501	0.042795
(490,989)(500,999)(500,1000)	scaffold_344	750	501	0.047021
(590,1089)(600,1099)(600,1100)	scaffold_344	850	501	0.047908
(690,1189)(700,1199)(700,1200)	scaffold_344	950	501	0.050533
(790,1289)(800,1299)(800,1300)	scaffold_344	1050	501	0.050364
(890,1389)(900,1399)(900,1400)	scaffold_344	1150	501	0.049267
(990,1489)(1000,1499)(1000,1500)	scaffold_344	1250	501	0.047712
(1090,1589)(1100,1599)(1100,1600)	scaffold_344	1350	501	0.041852
(1190,1689)(1200,1699)(1200,1700)	scaffold_344	1450	501	0.040717
(1290,1784)(1300,1794)(1300,1800)	scaffold_344	1550	496	0.040615
(1390,1784)(1400,1794)(1400,1900)	scaffold_344	1650	396	0.039610
(1490,1784)(1500,1794)(1500,2000)	scaffold_344	1750	296	0.039638
(1590,1784)(1600,1794)(1600,2100)	scaffold_344	1850	196	0.046139
(1690,1784)(1700,1794)(1700,2200)	scaffold_344	1950	96	0.043439
(1785,1855)(4529,4599)(4100,4600)	scaffold_344	4350	72	0.040423
(1785,1955)(4529,4699)(4200,4700)	scaffold_344	4450	172	0.040400
(1785,2055)(4529,4799)(4300,4800)	scaffold_344	4550	272	0.036829
(1785,2155)(4529,4899)(4400,4900)	scaffold_344	4650	372	0.036122
(1785,2255)(4529,4999)(4500,5000)	scaffold_344	4750	472	0.037702
(1856,2355)(4600,5099)(4600,5100)	scaffold_344	4850	501	0.043060
(1956,2455)(4700,5199)(4700,5200)	scaffold_344	4950	501	0.046222
(2056,2555)(4800,5299)(4800,5300)	scaffold_344	5050	501	0.051413
(2156,2655)(4900,5399)(4900,5400)	scaffold_344	5150	501	0.054589
(2256,2755)(5000,5499)(5000,5500)	scaffold_344	5250	501	0.052723
(2356,2855)(5100,5599)(5100,5600)	scaffold_344	5350	501	0.051067
(2456,2955)(5200,5699)(5200,5700)	scaffold_344	5450	501	0.048625
(79,568)(100,599)(100,600)	scaffold_345	350	491	0.039815
(179,668)(200,699)(200,700)	scaffold_345	450	491	0.042997
(279,768)(300,799)(300,800)	scaffold_345	550	491	0.045672
(379,868)(400,899)(400,900)	scaffold_345	650	491	0.046919
(469,968)(500,999)(500,1000)	scaffold_345	750	501	0.044441
(569,1068)(600,1099)(600,1100)	scaffold_345	850	501	0.043452
(669,1168)(700,1199)(700,1200)	scaffold_345	950	501	0.040827
(769,1268)(800,1299)(800,1300)	scaffold_345	1050	501	0.038511
(869,1368)(900,1399)(900,1400)	scaffold_345	1150	501	0.039047
(969,1468)(1000,1499)(1000,1500)	scaffold_345	1250	501	0.041684
(1069,1568)(1100,1599)(1100,1600)	scaffold_345	1350	501	0.042074
(1169,1668)(1200,1699)(1200,1700)	scaffold_345	1450	501	0.038891
(1269,1768)(1300,1799)(1300,1800)	scaffold_345	1550	501	0.037708
(1369,1868)(1400,1899)(1400,1900)	scaffold_345	1650	501	0.037595
(1469,1968)(1500,1999)(1500,2000)	scaffold_345	1750	501	0.037245
(1569,2068)(1600,2099)(1600,2100)	scaffold_345	1850	501	0.038617
(1669,2168)(1700,2199)(1700,2200)	scaffold_345	1950	501	0.038538
(1769,2268)(1800,2299)(1800,2300)	scaffold_345	2050	501	0.041816
(1869,2368)(1900,2399)(1900,2400)	scaffold_345	2150	501	0.040690
(1969,2468)(2000,2499)(2000,2500)	scaffold_345	2250	501	0.038527
(2069,2568)(2100,2599)(2100,2600)	scaffold_345	2350	501	0.036102
(2169,2668)(2200,2699)(2200,2700)	scaffold_345	2450	501	0.039443
(2269,2768)(2300,2799)(2300,2800)	scaffold_345	2550	501	0.038815
(2369,2868)(2400,2899)(2400,2900)	scaffold_345	2650	501	0.039935
(2469,2968)(2500,2999)(2500,3000)	scaffold_345	2750	501	0.042131
(97,596)(100,599)(100,600)	scaffold_347	350	501	0.042611
(197,696)(200,699)(200,700)	scaffold_347	450	501	0.042438
(297,796)(300,799)(300,800)	scaffold_347	550	501	0.046402
(397,896)(400,899)(400,900)	scaffold_347	650	501	0.044745
(497,996)(500,999)(500,1000)	scaffold_347	750	501	0.043028
(597,1096)(600,1099)(600,1100)	scaffold_347	850	501	0.042973
(697,1196)(700,1199)(700,1200)	scaffold_347	950	501	0.041574
(797,1296)(800,1299)(800,1300)	scaffold_347	1050	501	0.038290
(897,1396)(900,1399)(900,1400)	scaffold_347	1150	501	0.039605
(997,1496)(1000,1499)(1000,1500)	scaffold_347	1250	501	0.038842
(1097,1596)(1100,1599)(1100,1600)	scaffold_347	1350	501	0.038290
(1197,1696)(1200,1699)(1200,1700)	scaffold_347	1450	501	0.038569
(1297,1796)(1300,1799)(1300,1800)	scaffold_347	1550	501	0.038373
(1397,1896)(1400,1899)(1400,1900)	scaffold_347	1650	501	0.037744
(1497,1996)(1500,1999)(1500,2000)	scaffold_347	1750	501	0.038080
(1597,2096)(1600,2099)(1600,2100)	scaffold_347	1850	501	0.036859
(1697,2196)(1700,2199)(1700,2200)	scaffold_347	1950	501	0.037865
(1797,2296)(1800,2299)(1800,2300)	scaffold_347	2050	501	0.037545
(1897,2396)(1900,2399)(1900,2400)	scaffold_347	2150	501	0.039523
(1997,2496)(2000,2499)(2000,2500)	scaffold_347	2250	501	0.042816
(2097,2596)(2100,2599)(2100,2600)	scaffold_347	2350	501	0.045757
(2197,2696)(2200,2699)(2200,2700)	scaffold_347	2450	501	0.045387
(2297,2796)(2300,2799)(2300,2800)	scaffold_347	2550	501	0.046489
(2397,2896)(2400,2899)(2400,2900)	scaffold_347	2650	501	0.045380
(92,591)(100,599)(100,600)	scaffold_348	350	501	0.040613
(192,691)(200,699)(200,700)	scaffold_348	450	501	0.041164
(292,791)(300,799)(300,800)	scaffold_348	550	501	0.043030
(392,891)(400,899)(400,900)	scaffold_348	650	501	0.042112
(492,908)(500,916)(500,1000)	scaffold_348	750	418	0.041898
(592,908)(600,916)(600,1100)	scaffold_348	850	318	0.039546
(692,908)(700,916)(700,1200)	scaffold_348	950	218	0.039917
(792,908)(800,916)(800,1300)	scaffold_348	1050	118	0.041270
(892,908)(900,916)(900,1400)	scaffold_348	1150	18	0.043447
(909,984)(2824,2899)(2400,2900)	scaffold_348	2650	77	0.041635
(909,1084)(2824,2999)(2500,3000)	scaffold_348	2750	177	0.039641
(909,1184)(2824,3099)(2600,3100)	scaffold_348	2850	277	0.042352
(909,1284)(2824,3199)(2700,3200)	scaffold_348	2950	377	0.045244
(909,1384)(2824,3299)(2800,3300)	scaffold_348	3050	477	0.045930
(985,1484)(2900,3399)(2900,3400)	scaffold_348	3150	501	0.047095
(1085,1584)(3000,3499)(3000,3500)	scaffold_348	3250	501	0.049127
(1185,1684)(3100,3599)(3100,3600)	scaffold_348	3350	501	0.047885
(1285,1784)(3200,3699)(3200,3700)	scaffold_348	3450	501	0.048387
(1385,1884)(3300,3799)(3300,3800)	scaffold_348	3550	501	0.046544
(1485,1984)(3400,3899)(3400,3900)	scaffold_348	3650	501	0.046136
(1585,2084)(3500,3999)(3500,4000)	scaffold_348	3750	501	0.044764
(1685,2184)(3600,4099)(3600,4100)	scaffold_348	3850	501	0.043928
(1785,2284)(3700,4199)(3700,4200)	scaffold_348	3950	501	0.043720
(1885,2384)(3800,4299)(3800,4300)	scaffold_348	4050	501	0.044537
(1985,2484)(3900,4399)(3900,4400)	scaffold_348	4150	501	0.042483
(2085,2584)(4000,4499)(4000,4500)	scaffold_348	4250	501	0.040265
(2185,2684)(4100,4599)(4100,4600)	scaffold_348	4350	501	0.042419
(2285,2784)(4200,4699)(4200,4700)	scaffold_348	4450	501	0.038291
(2385,2884)(4300,4799)(4300,4800)	scaffold_348	4550	501	0.039093
(10,509)(100,599)(100,600)	scaffold_349	350	501	0.042602
(110,609)(200,699)(200,700)	scaffold_349	450	501	0.041085
(210,709)(300,799)(300,800)	scaffold_349	550	501	0.038986
(310,809)(400,899)(400,900)	scaffold_349	650	501	0.039528
(410,909)(500,999)(500,1000)	scaffold_349	750	501	0.040727
(510,1009)(600,1099)(600,1100)	scaffold_349	850	501	0.042032
(610,1109)(700,1199)(700,1200)	scaffold_349	950	501	0.041942
(710,1209)(800,1299)(800,1300)	scaffold_349	1050	501	0.037483
(810,1309)(900,1399)(900,1400)	scaffold_349	1150	501	0.036764
(910,1409)(1000,1499)(1000,1500)	scaffold_349	1250	501	0.034275
(1010,1509)(1100,1599)(1100,1600)	scaffold_349	1350	501	0.030267
(1110,1609)(1200,1699)(1200,1700)	scaffold_349	1450	501	0.032671
(1210,1709)(1300,1799)(1300,1800)	scaffold_349	1550	501	0.035602
(1310,1809)(1400,1899)(1400,1900)	scaffold_349	1650	501	0.035304
(1410,1909)(1500,1999)(1500,2000)	scaffold_349	1750	501	0.034619
(1510,2009)(1600,2099)(1600,2100)	scaffold_349	1850	501	0.038014
(1610,2109)(1700,2199)(1700,2200)	scaffold_349	1950	501	0.037121
(1710,2209)(1800,2299)(1800,2300)	scaffold_349	2050	501	0.039965
(1810,2309)(1900,2399)(1900,2400)	scaffold_349	2150	501	0.040432
(1910,2409)(2000,2499)(2000,2500)	scaffold_349	2250	501	0.041827
(2010,2509)(2100,2599)(2100,2600)	scaffold_349	2350	501	0.043832
(2110,2609)(2200,2699)(2200,2700)	scaffold_349	2450	501	0.043257
(2210,2652)(2300,2799)(2300,2800)	scaffold_349	2550	444	0.042297
(2310,2752)(2400,2899)(2400,2900)	scaffold_349	2650	444	0.041197
(42,541)(100,599)(100,600)	scaffold_350	350	501	0.041405
(142,641)(200,699)(200,700)	scaffold_350	450	501	0.039813
(242,741)(300,799)(300,800)	scaffold_350	550	501	0.039010
(342,841)(400,899)(400,900)	scaffold_350	650	501	0.036728
(442,941)(500,999)(500,1000)	scaffold_350	750	501	0.038049
(542,1041)(600,1099)(600,1100)	scaffold_350	850	501	0.038573
(642,1141)(700,1199)(700,1200)	scaffold_350	950	501	0.038440
(742,1241)(800,1299)(800,1300)	scaffold_350	1050	501	0.040605
(842,1341)(900,1399)(900,1400)	scaffold_350	1150	501	0.039415
(942,1441)(1000,1499)(1000,1500)	scaffold_350	1250	501	0.039417
(1042,1541)(1100,1599)(1100,1600)	scaffold_350	1350	501	0.039501
(1142,1641)(1200,1699)(1200,1700)	scaffold_350	1450	501	0.042383
(1242,1741)(1300,1799)(1300,1800)	scaffold_350	1550	501	0.039363
(1342,1841)(1400,1899)(1400,1900)	scaffold_350	1650	501	0.038674
(1442,1941)(1500,1999)(1500,2000)	scaffold_350	1750	501	0.039759
(1542,2041)(1600,2099)(1600,2100)	scaffold_350	1850	501	0.041225
(1642,2141)(1700,2199)(1700,2200)	scaffold_350	1950	501	0.041085
(1742,2241)(1800,2299)(1800,2300)	scaffold_350	2050	501	0.040780
(1842,2341)(1900,2399)(1900,2400)	scaffold_350	2150	501	0.043004
(1942,2441)(2000,2499)(2000,2500)	scaffold_350	2250	501	0.044082
(2042,2541)(2100,2599)(2100,2600)	scaffold_350	2350	501	0.041026
(2142,2641)(2200,2699)(2200,2700)	scaffold_350	2450	501	0.040144
(2242,2741)(2300,2799)(2300,2800)	scaffold_350	2550	501	0.041067
(2342,2841)(2400,2899)(2400,2900)	scaffold_350	2650	501	0.040360
(64,563)(100,599)(100,600)	scaffold_351	350	501	0.042204
(164,663)(200,699)(200,700)	scaffold_351	450	501	0.042458
(264,763)(300,799)(300,800)	scaffold_351	550	501	0.042047
(364,863)(400,899)(400,900)	scaffold_351	650	501	0.040179
(464,963)(500,999)(500,1000)	scaffold_351	750	501	0.038842
(564,1063)(600,1099)(600,1100)	scaffold_351	850	501	0.036901
(664,1163)(700,1199)(700,1200)	scaffold_351	950	501	0.037266
(764,1263)(800,1299)(800,1300)	scaffold_351	1050	501	0.037193
(864,1363)(900,1399)(900,1400)	scaffold_351	1150	501	0.041384
(964,1463)(1000,1499)(1000,1500)	scaffold_351	1250	501	0.042227
(1064,1563)(1100,1599)(1100,1600)	scaffold_351	1350	501	0.040310
